Ano;Mes;Categoria;Sub-categoria;Producto;Pais;Cadena;Marca;Marca_propia;Peso_Volumen;Promocion;Precio_Normal;Precio_Oferta
2022;Marzo;Postres helados;Postres;Helado casata;UK;Tesco;Tesco;1;0,900;0;£1,70;
2021;Diciembre;Postres helados;Postres;Helado casata;UK;Tesco;Walls;0;1,800;0;£2,00;
2022;Marzo;Postres helados;Postres;Helado casata;UK;Tesco;Walls;0;1,800;0;£2,00;
2021;Noviembre;Postres helados;Postres;Helado casata chocolate;España;Mercadona;Hacendado;1;1,000;0;€2,25;
2022;Marzo;Postres helados;Postres;Helado casata chocolate;España;Mercadona;Hacendado;1;1,000;0;€2,25;
2021;Noviembre;Postres helados;Postres;Helado casata light;Colombia;Olímpica;Pspsy;0;0,300;0;$16.200;
2022;Marzo;Postres helados;Postres;Helado casata light;Colombia;Olímpica;Pspsy;0;0,300;0;$16.200;
2021;Noviembre;Postres helados;Postres;Helado casata sin azucar;Colombia;Éxito;Colombina;0;0,300;1;$14.900;$11.920
2022;Marzo;Postres helados;Postres;Helado casata sin azucar;Colombia;Éxito;Colombina;0;0,300;1;$14.900;$11.920
2021;Noviembre;Postres helados;Postres;Helado casata sin azucar;Colombia;Olímpica;Colombina;0;0,300;0;$14.200;
2022;Marzo;Postres helados;Postres;Helado casata sin azucar;Colombia;Olímpica;Colombina;0;0,300;0;$14.200;
2021;Diciembre;Postres helados;Postres;Helado individual;Argentina;Carrefour;Frigor;0;0,071;0;ARS250,00;
2022;Marzo;Postres helados;Postres;Helado individual;Argentina;Carrefour;Frigor;0;71,000;0;ARS250,00;
2021;Octubre;Postres helados;Postres;Helado individual;Chile;Jumbo;Savory;0;0,500;0;$3.399;
2021;Octubre;Postres helados;Postres;Helado individual;Chile;Jumbo;Savory;0;1,200;0;$4.599;
2021;Octubre;Postres helados;Postres;Helado individual;Chile;Lider;Savory;0;0,500;0;$3.290;
2021;Octubre;Postres helados;Postres;Helado individual;Chile;Lider;Trendy;0;1,680;1;$4.190;$3.190
2021;Noviembre;Postres helados;Postres;Helado individual;Colombia;Éxito;Colombina;0;0,420;1;$16.550;$13.240
2022;Marzo;Postres helados;Postres;Helado individual;Colombia;Éxito;Colombina;0;0,420;1;$16.550;$13.240
2021;Noviembre;Postres helados;Postres;Helado individual;Colombia;Éxito;Crem Helado;0;0,070;1;$1.800;$1.440
2022;Marzo;Postres helados;Postres;Helado individual;Colombia;Éxito;Crem Helado;0;0,070;1;$1.800;$1.440
2021;Noviembre;Postres helados;Postres;Helado individual;Colombia;Éxito;Polet;0;0,070;1;$3.120;$2.496
2022;Marzo;Postres helados;Postres;Helado individual;Colombia;Éxito;Polet;0;0,070;1;$3.120;$2.496
2021;Noviembre;Postres helados;Postres;Helado individual;Colombia;Éxito;Tosh;0;0,072;1;$2.180;$1.744
2022;Marzo;Postres helados;Postres;Helado individual;Colombia;Éxito;Tosh;0;0,072;1;$2.180;$1.744
2021;Noviembre;Postres helados;Postres;Helado individual;Colombia;Olímpica;Crem Helado;0;0,090;0;$1.800;
2022;Marzo;Postres helados;Postres;Helado individual;Colombia;Olímpica;Crem Helado;0;0,090;0;$1.980;
2021;Noviembre;Postres helados;Postres;Helado individual;España;Carrefour;Carrefour;1;0,400;0;€1,99;
2022;Marzo;Postres helados;Postres;Helado individual;España;Carrefour;Carrefour;1;0,400;0;€1,99;
2021;Noviembre;Postres helados;Postres;Helado individual;España;Carrefour;Magnum;0;0,440;0;€3,55;
2022;Marzo;Postres helados;Postres;Helado individual;España;Carrefour;Magnum;0;0,440;0;€3,55;
2021;Noviembre;Postres helados;Postres;Helado individual;Perú;Metro;Cuisine & Co.;1;0,108;0;6,90;5,90
2022;Marzo;Postres helados;Postres;Helado individual;Perú;Metro;Cuisine & Co.;1;0,108;0;6,90;
2021;Diciembre;Postres helados;Postres;Helado individual;UK;Sainsbury’s;Ben & Jerry’s;0;0,240;0;£4,00;
2022;Marzo;Postres helados;Postres;Helado individual;UK;Sainsbury’s;Cornetto;0;0,540;0;£2,50;
2021;Diciembre;Postres helados;Postres;Helado individual;UK;Sainsbury’s;Magnum;0;0,270;1;£3,90;£2,50
2022;Marzo;Postres helados;Postres;Helado individual;UK;Sainsbury’s;Magnum;0;0,440;1;£3,20;£2,92
2022;Marzo;Postres helados;Postres;Helado individual;UK;Sainsbury’s;Mars;0;0,204;0;£2,50;
2021;Noviembre;Postres helados;Postres;Helado individual (12 un);España;Mercadona;Hacendado;1;0,684;0;€2,25;
2022;Marzo;Postres helados;Postres;Helado individual (12 un);España;Mercadona;Hacendado;1;0,684;0;€2,14;
2022;Febrero;Postres helados;Postres;Helado individual (24 un);Chile;Lider;Trendy;0;1,656;1;$3.990;$2.790
2021;Noviembre;Postres helados;Postres;Helado individual (3 un);España;Mercadona;Bretona;0;0,360;0;€3,25;
2022;Marzo;Postres helados;Postres;Helado individual (3 un);España;Mercadona;Bretona;0;0,360;0;€3,25;
2021;Diciembre;Postres helados;Postres;Helado individual (3 un);UK;Tesco;Tesco;1;0,330;0;£1,00;
2022;Marzo;Postres helados;Postres;Helado individual (3 un);UK;Tesco;Tesco;1;0,330;0;£1,00;
2021;Noviembre;Postres helados;Postres;Helado individual (4 un);Perú;Plaza Vea;Sin Parar;0;0,403;1;17,60;14,96
2022;Marzo;Postres helados;Postres;Helado individual (4 un);Perú;Plaza Vea;Sin Parar;0;0,403;1;17,60;13,55
2021;Diciembre;Postres helados;Postres;Helado individual (4 un);Portugal;Pingo Doce;Pingo Doce;1;0,480;0;€1,69;
2022;Febrero;Postres helados;Postres;Helado individual (4 un);Portugal;Pingo Doce;Pingo Doce;1;0,480;0;€1,69;
2021;Diciembre;Postres helados;Postres;Helado individual (4 un);UK;Tesco;Magnum;0;0,440;1;£3,00;£2,50
2022;Marzo;Postres helados;Postres;Helado individual (4 un);UK;Tesco;Magnum;0;0,440;1;£3,00;£2,75
2021;Diciembre;Postres helados;Postres;Helado individual (5 un);Argentina;Jumbo;Frigor;0;0,265;0;ARS485,00;
2022;Marzo;Postres helados;Postres;Helado individual (5 un);Argentina;Jumbo;Frigor;0;0,265;0;ARS485,00;
2022;Febrero;Postres helados;Postres;Helado individual (5 un);Chile;Jumbo;Sahne Nuss;0;0,300;0;$4.399;
2022;Febrero;Postres helados;Postres;Helado individual (5 un);Chile;Jumbo;Savory;0;0,300;0;$4.399;
2022;Febrero;Postres helados;Postres;Helado individual (5 un);Chile;Lider;Savory;0;0,300;0;$4.250;
2021;Diciembre;Postres helados;Postres;Helado individual (6 un);Argentina;Carrefour;Nestlé;0;0,204;0;ARS318,52;
2022;Marzo;Postres helados;Postres;Helado individual (6 un);Argentina;Carrefour;Nestlé;0;0,204;0;ARS318,52;
2022;Febrero;Postres helados;Postres;Helado individual (6 un);Chile;Jumbo;Guallarauco;0;0,360;0;$3.489;
2021;Diciembre;Postres helados;Postres;Helado individual (6 un);Portugal;Continente;Cornetto;0;0,540;0;€4,30;
2022;Febrero;Postres helados;Postres;Helado individual (6 un);Portugal;Continente;Cornetto;0;0,540;0;€4,30;
2021;Diciembre;Postres helados;Postres;Helado individual (6 un);Portugal;Continente;Magnum;0;0,330;0;€4,99;
2022;Febrero;Postres helados;Postres;Helado individual (6 un);Portugal;Continente;Magnum;0;0,330;0;€4,99;
2021;Diciembre;Postres helados;Postres;Helado individual (6 un);Portugal;Pingo Doce;Pingo Doce;1;0,720;0;€1,69;
2022;Febrero;Postres helados;Postres;Helado individual (6 un);Portugal;Pingo Doce;Pingo Doce;1;0,720;0;€1,69;
2021;Diciembre;Postres helados;Postres;Helado individual (8 un);Portugal;Pingo Doce;Pingo Doce;1;0,640;0;€2,29;
2022;Febrero;Postres helados;Postres;Helado individual (8 un);Portugal;Pingo Doce;Pingo Doce;1;0,640;0;€2,29;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Carrefour;Carrefour;1;0,360;1;ARS149,00;ARS135,59
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Carrefour;Carrefour;1;0,360;1;ARS149,00;ARS144,38
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Carrefour;Glade;0;0,360;0;ARS165,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Carrefour;Glade;0;0,360;0;ARS165,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Carrefour;Lysol;0;0,360;1;ARS340,00;ARS204,00
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Carrefour;Lysol;0;0,360;1;ARS374,00;ARS362,41
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Glade;0;0,17;0;ARS275,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Glade;0;0,36;0;ARS185,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Glade;0;0,36;0;ARS185,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Glade;0;0,17;0;ARS275,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Lysoform;0;0,285;0;ARS182,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Lysoform;0;0,285;0;ARS182,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Lysol;0;0,36;0;ARS349,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Lysol;0;0,36;0;ARS349,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Poet;0;0,36;0;ARS185,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Argentina;Jumbo;Poett;0;0,36;0;ARS185,00;
2021;Octubre;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Jumbo;Air Wick;0;0,240;0;$1.649;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Jumbo;Air Wick;0;0,250;0;$3.049;
2021;Octubre;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Jumbo;Arom;0;0,225;0;$1.389;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Jumbo;Arom;0;0,225;0;$1.449;
2021;Octubre;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Jumbo;Glade;0;0,360;1;$1.929;$1.543
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Jumbo;Glade;0;0,360;0;$2.049;
2021;Octubre;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Lider;Air Wick;0;0,240;0;$1.510;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Lider;Air Wick;0;0,235;1;$1.510;$1.000
2021;Octubre;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Lider;Arom;0;0,225;0;$1.250;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Lider;Arom;0;0,225;1;$1.290;$1.000
2021;Octubre;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Lider;Glade;0;0,360;1;$1.820;$1.280
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Chile;Lider;Glade;0;0,360;0;$1.820;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Clorox;0;0,332;1;$16.600;$12.450
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Clorox;0;0,332;1;$16.600;$14.940
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Glade;0;0,400;0;$13.600;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Glade;0;0,400;1;$13.600;$12.240
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Lysol;0;0,360;0;$12.600;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Lysol;0;0,562;0;$18.950;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Lysol;0;0,360;1;$12.600;$11.340
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Éxito;Lysol;0;0,562;1;$18.950;$17.055
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Bonaire;0;0,400;0;$9.000;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Bonaire;0;0,400;0;$9.000;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Glade;0;0,275;0;$6.100;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Glade;0;0,400;0;$9.590;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Glade;0;0,275;0;$6.100;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Glade;0;0,400;0;$8.631;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Lysol;0;0,354;0;$13.800;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Colombia;Olímpica;Lysol;0;0,354;0;$13.800;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;España;Carrefour;Air Wick;0;0,250;1;€4,39;€4,30
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;España;Carrefour;Air Wick;0;0,250;1;€4,39;€3,99
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;España;Carrefour;Carrefour;1;0,300;0;€0,94;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;España;Carrefour;Carrefour;1;0,300;0;€0,94;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;España;Mercadona;Bosque Verde;1;0,300;0;€0,90;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;España;Mercadona;Bosque Verde;1;0,400;0;€2,20;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;España;Mercadona;Bosque Verde;1;0,300;0;€0,90;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;España;Mercadona;Bosque Verde;1;0,400;0;€2,20;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Febreze;0;0,250;0;15,90;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Febreze;0;0,250;0;15,90;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Glade;0;0,260;0;6,85;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Glade;0;0,400;0;10,11;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Glade;0;0,260;0;6,85;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Glade;0;0,400;0;10,11;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Sapolio;0;0,360;0;6,70;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Metro;Sapolio;0;0,360;0;6,70;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Plaza Vea;Febreze;0;0,250;0;15,89;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Plaza Vea;Febreze;0;0,250;0;15,89;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Plaza Vea;Glade;0;0,275;0;6,70;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Plaza Vea;Glade;0;0,275;0;6,70;
2021;Noviembre;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Plaza Vea;Sapolio;0;0,396;0;6,70;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;Perú;Plaza Vea;Sapolio;0;0,396;0;6,70;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Air Wick;0;0,240;1;€2,49;€1,49
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Air Wick;0;0,240;1;€2,49;€1,49
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Continente;1;0,300;0;€0,99;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Continente;1;0,300;0;€0,99;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Glade;0;0,300;0;€2,49;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Glade;0;0,300;0;€2,49;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Sanytol;0;0,300;0;€5,99;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Continente;Sanytol;0;0,300;0;€5,99;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Pingo Doce;Ultra;1;0,300;0;€0,89;
2022;Febrero;Productos de aseo;Aromatizador;Desodorante ambiental;Portugal;Pingo Doce;Ultra;1;0,300;0;€0,89;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Dettol;0;0,300;0;£1,70;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Dettol;0;0,300;0;£1,70;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Febreze;0;0,300;0;£2,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Febreze;0;0,300;0;£2,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Glade;0;0,300;0;£1,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Glade;0;0,300;0;£1,25;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Neutradol;0;0,300;0;£1,80;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Sainsbury’s;1;0,300;0;£0,60;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Sainsbury’s;Sainsbury’s;1;0,250;0;£1,25;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Air Wick;0;0,250;0;£1,99;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Air Wick;0;0,250;0;£1,99;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Febreze;0;0,300;0;£2,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Febreze;0;0,300;0;£2,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Glade;0;0,300;0;£1,00;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Glade;0;0,300;0;£1,00;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Tesco;1;0,250;0;£1,25;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Tesco;1;0,250;0;£1,25;
2021;Diciembre;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Zolofora;0;0,300;0;£2,50;
2022;Marzo;Productos de aseo;Aromatizador;Desodorante ambiental;UK;Tesco;Zolofora;0;0,300;0;£2,50;
2021;Diciembre;Productos de aseo;Cloro;Cloro;Argentina;Carrefour;Héroe;0;4,000;0;ARS267,00;
2022;Marzo;Productos de aseo;Cloro;Cloro;Argentina;Carrefour;Héroe;0;4,000;0;ARS267,00;
2021;Diciembre;Productos de aseo;Cloro;Cloro;Argentina;Carrefour;Odex;0;4,000;0;ARS264,00;
2022;Marzo;Productos de aseo;Cloro;Cloro;Argentina;Carrefour;Odex;0;4,000;0;ARS264,00;
2021;Diciembre;Productos de aseo;Cloro;Cloro;Argentina;Carrefour;Querubín;0;4,000;0;ARS285,00;
2022;Marzo;Productos de aseo;Cloro;Cloro;Argentina;Carrefour;Querubín;0;4,000;0;ARS285,00;
2022;Marzo;Productos de aseo;Cloro;Cloro;Argentina;Jumbo;Ayudin;0;1;0;ARS53,70;
2021;Diciembre;Productos de aseo;Cloro;Cloro;Argentina;Jumbo;Ayudín;0;1;0;ARS53,70;
2021;Diciembre;Productos de aseo;Cloro;Cloro;Argentina;Jumbo;Vim;0;0,7;0;ARS126,00;
2022;Marzo;Productos de aseo;Cloro;Cloro;Argentina;Jumbo;Vim;0;0,7;0;ARS126,00;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Dettol;0;0,750;0;£1,50;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Domestos;0;1,250;0;£1,65;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Domestos;0;1,250;0;£1,65;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Easy;0;0,750;0;£0,60;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Easy;0;0,750;0;£0,60;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Flash;0;0,750;0;£1,50;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;House 247;0;1,000;0;£0,39;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Sainsbury’s;1;0,750;0;£0,55;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Sainsbury’s;1;2,000;0;£1,35;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Sainsbury’s;Sainsbury’s;1;0,750;0;£0,60;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Tesco;Domestos;0;0,750;0;£0,98;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Tesco;Domestos;0;2,000;0;£2,00;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Tesco;Domestos;0;0,750;0;£0,98;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Tesco;Domestos;0;2,000;0;£2,10;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Tesco;Tesco;1;0,750;0;£0,39;
2021;Diciembre;Productos de aseo;Cloro;Cloro;UK;Tesco;Tesco;1;2,000;0;£0,95;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Tesco;Tesco;1;0,750;0;£0,39;
2022;Marzo;Productos de aseo;Cloro;Cloro;UK;Tesco;Tesco;1;2,000;0;£0,95;
2021;Diciembre;Productos de aseo;Cloro;Cloro ropa;Portugal;Continente;Continente;1;1,500;0;€0,99;
2022;Febrero;Productos de aseo;Cloro;Cloro ropa;Portugal;Continente;Continente;1;1,500;0;€0,99;
